卸点大坑480,,494979.652,4038907.113,5.217
卸点大坑481,,494980.307,4038904.713,4.715
卸点大坑482,,494980.942,4038902.953,4.399
卸点大坑483,,494982.005,4038900.430,3.984
卸点大坑484,,494982.902,4038897.508,3.186
卸点大坑485,,494983.822,4038895.979,3.114
卸点大坑486,,494985.156,4038893.665,2.689
卸点大坑487,,494979.592,4038891.032,2.866
卸点大坑488,,494976.887,4038889.717,2.901
卸点大坑489,,494975.614,4038891.781,3.027
卸点大坑490,,494974.479,4038895.000,3.878
卸点大坑491,,494972.599,4038898.606,4.168
卸点大坑492,,494970.231,4038902.156,5.349
卸点大坑493,,494977.392,4038882.363,2.310
卸点大坑494,,494975.765,4038881.519,2.425
卸点大坑495,,494972.523,4038880.575,2.554
卸点大坑496,,494970.116,4038880.142,2.650
卸点大坑497,,494966.939,4038879.628,2.783
卸点大坑498,,494965.125,4038878.736,3.054
卸点大坑499,,494963.002,4038877.852,3.110
卸点大坑500,,494958.720,4038878.009,3.239
卸点大坑501,,494957.183,4038877.137,3.350
卸点大坑502,,494956.428,4038873.350,3.319
卸点大坑503,,494953.440,4038871.514,3.942
卸点大坑504,,494949.694,4038870.686,4.393
卸点大坑505,,494951.335,4038868.389,4.233
卸点大坑506,,494951.826,4038866.244,4.583
卸点大坑507,,494951.316,4038864.479,4.465
卸点大坑508,,494948.995,4038860.244,4.330
卸点大坑509,,494944.701,4038859.371,3.549
卸点大坑510,,494942.697,4038860.557,3.638
卸点大坑511,,494937.769,4038861.993,3.466
卸点大坑512,,494935.343,4038860.563,3.442
卸点大坑513,,494933.510,4038858.022,3.302
卸点大坑514,,494931.696,4038853.444,3.489
卸点大坑515,,494932.812,4038850.212,3.676
卸点大坑516,,494933.753,4038847.500,3.577
卸点大坑517,,494933.679,4038845.483,3.415
卸点大坑518,,494933.427,4038842.135,3.446
卸点大坑519,,494933.171,4038838.920,3.546
卸点大坑520,,494933.335,4038837.066,3.445
卸点大坑521,,494934.144,4038833.344,3.284
卸点大坑522,,494934.631,4038830.127,3.265
卸点大坑523,,494935.382,4038827.665,3.771
卸点大坑524,,494935.154,4038824.617,3.478
卸点大坑525,,494935.976,4038821.956,3.522
卸点大坑526,,494936.886,4038817.338,3.331
卸点大坑527,,494936.227,4038816.542,3.467
卸点大坑528,,494935.376,4038814.616,3.550
卸点大坑529,,494933.792,4038811.852,3.857
卸点大坑530,,494932.609,4038808.927,3.642
卸点大坑531,,494932.576,4038805.812,3.527
卸点大坑532,,494933.031,4038802.785,3.755
卸点大坑533,,494932.162,4038799.362,3.506
卸点大坑534,,494931.459,4038797.537,3.548
卸点大坑535,,494929.842,4038794.761,3.420
卸点大坑536,,494928.077,4038791.453,3.592
卸点大坑537,,494927.021,4038789.761,3.564
卸点大坑538,,494926.026,4038787.069,3.688
卸点大坑539,,494925.527,4038786.248,3.611
卸点大坑540,,494924.743,4038784.949,3.556
卸点大坑541,,494923.696,4038782.893,3.567
卸点大坑542,,494922.237,4038779.977,3.312
卸点大坑543,,494921.917,4038777.243,3.431
卸点大坑544,,494923.595,4038774.767,3.437
卸点大坑545,,494925.354,4038773.799,3.457
卸点大坑546,,494928.896,4038772.505,3.218
卸点大坑547,,494931.870,4038771.361,3.393
卸点大坑548,,494937.388,4038769.718,3.576
卸点大坑549,,494941.277,4038765.578,3.677
卸点大坑550,,494944.016,4038762.023,3.499
卸点大坑551,,494946.192,4038758.578,3.283
卸点大坑552,,494952.816,4038756.989,2.653
卸点大坑553,,494956.932,4038758.787,2.970
卸点大坑554,,494961.696,4038760.390,3.110
卸点大坑555,,494967.792,4038761.445,3.314
卸点大坑556,,494972.884,4038761.341,3.191
卸点大坑557,,494978.131,4038761.284,3.131
卸点大坑558,,494982.718,4038763.383,3.118
卸点大坑559,,494986.920,4038765.445,3.206
卸点大坑560,,494993.302,4038769.169,3.193
卸点大坑561,,494996.505,4038772.128,3.076
卸点大坑562,,494999.632,4038774.239,2.965
卸点大坑563,,494998.297,4038779.551,2.724
卸点大坑564,,494997.792,4038783.840,2.791
卸点大坑565,,494996.861,4038789.482,2.688
卸点大坑566,,494999.886,4038796.633,2.427
卸点大坑567,,494999.578,4038802.670,2.051
卸点大坑568,,495000.870,4038808.675,2.480
卸点大坑569,,495001.784,4038813.369,2.857
卸点大坑570,,495002.087,4038819.331,2.606
卸点大坑571,,495005.023,4038826.326,2.764
卸点大坑572,,495001.404,4038830.834,2.043
卸点大坑573,,494999.757,4038835.511,2.222
卸点大坑574,,494999.635,4038841.313,2.087
卸点大坑575,,494998.528,4038846.120,1.964
卸点大坑576,,494995.264,4038853.299,1.712
卸点大坑577,,494993.570,4038860.921,1.854
卸点大坑578,,494992.634,4038867.712,1.905
卸点大坑579,,494992.666,4038875.520,1.774
卸点大坑580,,494991.514,4038882.441,2.285
卸点大坑581,,494989.838,4038887.660,2.218
